age,workclass,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country
26,Private,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,3,El-Salvador
35,Private,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,55,United-States
28,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,23,United-States
30,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
62,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,16,United-States
23,Federal-gov,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,25,United-States
30,State-gov,Bachelors,13,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States
36,Private,HS-grad,9,Divorced,Transport-moving,Own-child,White,Male,0,0,60,United-States
46,Private,Some-college,10,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,20,United-States
34,Self-emp-not-inc,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States
32,Private,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States
41,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States
47,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,55,United-States
40,Federal-gov,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,14084,0,55,United-States
31,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,27,United-States
20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States
27,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,52,United-States
35,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
44,Local-gov,Some-college,10,Widowed,Adm-clerical,Unmarried,White,Female,0,0,15,United-States
56,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States
40,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
22,Private,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,15,United-States
52,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,60,United-States
30,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States
28,Private,HS-grad,9,Separated,Protective-serv,Other-relative,White,Male,0,0,40,United-States
32,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States
26,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States
19,Private,HS-grad,9,Never-married,Sales,Own-child,Black,Male,0,0,25,United-States
50,Local-gov,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,50,United-States
53,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,85,United-States
37,Private,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States
48,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
50,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
22,Private,HS-grad,9,Never-married,Sales,Own-child,Black,Female,0,0,35,United-States
55,Private,Some-college,10,Widowed,Other-service,Not-in-family,White,Female,0,0,35,United-States
44,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
33,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States
18,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,25,United-States
62,Private,9th,5,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,42,United-States
56,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States
47,Federal-gov,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
38,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States
36,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,70,South
24,Private,11th,7,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States
43,Private,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,4101,0,40,United-States
28,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States
22,Private,10th,6,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States
23,State-gov,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,27,United-States
18,Local-gov,11th,7,Never-married,Protective-serv,Own-child,White,Male,0,0,10,United-States
39,Private,Some-college,10,Never-married,Tech-support,Unmarried,Black,Female,0,0,40,United-States
22,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,25,United-States
39,Private,HS-grad,9,Married-spouse-absent,Sales,Unmarried,Black,Female,0,0,28,Jamaica
29,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States
51,Private,11th,7,Divorced,Transport-moving,Own-child,White,Male,0,0,40,United-States
27,Private,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States
43,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,35,United-States
59,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,30,United-States
29,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
37,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States
82,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Cuba
24,Self-emp-inc,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,40,United-States
37,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,4865,0,45,United-States
48,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States
62,Private,HS-grad,9,Widowed,Craft-repair,Unmarried,White,Male,0,0,40,United-States
23,Self-emp-inc,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States
40,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,5178,0,60,United-States
62,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines
23,Private,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States
44,Private,Some-college,10,Separated,Exec-managerial,Not-in-family,White,Male,0,1980,45,England
45,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,55,United-States
24,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States
62,Private,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,United-States
55,Private,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
23,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,24,Greece
45,Self-emp-not-inc,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,30,United-States
51,Self-emp-inc,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,27828,0,60,United-States
29,Private,Masters,14,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States
24,State-gov,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,Canada
35,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States
55,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,United-States
52,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States
51,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1977,40,United-States
23,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,22,United-States
51,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
21,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,45,United-States
33,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
45,Federal-gov,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,7688,0,40,Guatemala
67,Private,Masters,14,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States
52,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
58,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
29,Self-emp-inc,Assoc-acdm,12,Never-married,Prof-specialty,Other-relative,Black,Female,0,0,40,United-States
47,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Iran
33,Self-emp-not-inc,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,65,United-States
19,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States
54,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
34,Federal-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1902,48,United-States
45,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States
42,Private,Assoc-voc,11,Divorced,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,0,0,40,United-States
22,Self-emp-not-inc,Some-college,10,Never-married,Sales,Own-child,Black,Male,99999,0,55,United-States
44,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,18,United-States
26,Private,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States
34,Self-emp-not-inc,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
32,Private,HS-grad,9,Divorced,Adm-clerical,Other-relative,White,Female,0,0,40,United-States
29,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Laos
79,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,20,United-States
39,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
33,Private,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
22,Private,Some-college,10,Never-married,Tech-support,Other-relative,Asian-Pac-Islander,Female,0,0,32,United-States
59,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States
49,Self-emp-inc,Masters,14,Divorced,Prof-specialty,Unmarried,White,Male,99999,0,80,Mexico
31,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,50,United-States
28,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
34,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
42,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,50,United-States
61,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
19,Local-gov,HS-grad,9,Never-married,Craft-repair,Other-relative,Black,Female,0,0,40,United-States
56,Private,HS-grad,9,Widowed,Adm-clerical,Unmarried,Black,Female,0,0,38,United-States
27,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,25,United-States
33,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States
38,State-gov,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States
47,Private,Masters,14,Divorced,Tech-support,Not-in-family,White,Male,0,0,40,United-States
24,Private,12th,8,Never-married,Farming-fishing,Own-child,Black,Male,0,0,40,United-States
27,State-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Wife,Black,Female,0,0,48,United-States
25,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States
51,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
49,Private,12th,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,39,United-States
60,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
31,Self-emp-inc,Assoc-voc,11,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States
24,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,70,United-States
41,Local-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,1974,40,United-States
49,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,40,United-States
31,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
38,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,36,United-States
37,Federal-gov,Masters,14,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States
41,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
44,Federal-gov,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Female,0,0,40,United-States
49,Private,12th,8,Never-married,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,0,0,35,United-States
22,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,70,United-States
52,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States
37,Local-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States
53,Private,5th-6th,3,Married-civ-spouse,Other-service,Other-relative,White,Female,0,0,24,Italy
51,Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Male,0,0,40,United-States
23,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States
61,Private,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
37,Private,Assoc-voc,11,Married-spouse-absent,Sales,Unmarried,Black,Female,0,0,32,United-States
18,Private,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,16,United-States
17,Private,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,12,United-States
38,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,50,Japan
35,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
29,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,40,United-States
23,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,10,United-States
33,Private,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Male,0,0,45,United-States
47,Private,HS-grad,9,Divorced,Sales,Own-child,White,Male,0,1876,40,United-States
62,Private,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,40,United-States
66,Private,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,0,40,United-States
25,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States
37,Local-gov,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States
38,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
30,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
24,Private,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,40,Dominican-Republic
59,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,34,United-States
32,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States
24,Private,HS-grad,9,Never-married,Sales,Own-child,Black,Female,0,0,20,United-States
30,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,27828,0,60,United-States
28,Private,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,594,0,50,Germany
33,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
36,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
35,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States
17,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,2176,0,18,United-States
56,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
46,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
17,Private,HS-grad,9,Never-married,Other-service,Other-relative,White,Male,0,0,35,Mexico
51,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3137,0,60,United-States
44,Local-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1485,40,United-States
22,Private,10th,6,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States
43,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
32,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
43,Local-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
